node_id,round,packet_rate,energy_remaining,label,layer1_flagged,ml_prediction,ml_threat_score,bc_verified,bc_reason,bc_confidence,final_decision,adv_ch_sent,data_sent_bs,send_rcv_ratio,nbr_1_status,nbr_2_status,nbr_3_status,nbr_4_status,nbr_5_status
2.0,133.0,59.809,0.0,1.0,1.0,1.0,0.99998397,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6666664814815022,1.0,1.0,1.0,1.0,1.0
2.0,134.0,25.6439,0.0,1.0,1.0,1.0,0.99998844,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5555553827160686,0.0,1.0,1.0,1.0,1.0
2.0,135.0,3.70483,0.0,1.0,1.0,1.0,0.9999933,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1428570612244957,1.0,1.0,0.0,1.0,1.0
2.0,136.0,26.2655,0.0,1.0,1.0,1.0,0.9999962,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.166666569444453,0.0,1.0,1.0,1.0,1.0
2.0,137.0,55.2999,0.0,1.0,1.0,1.0,0.9999954,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.249999895833342,1.0,1.0,1.0,1.0,1.0
2.0,138.0,39.7872,0.0,1.0,1.0,1.0,0.9999971,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5454544049586905,0.0,1.0,1.0,1.0,0.0
2.0,139.0,58.2534,0.0,1.0,1.0,1.0,0.99999654,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333332222222316,1.0,1.0,1.0,1.0,1.0
2.0,140.0,32.0641,0.0,1.0,1.0,1.0,0.9999961,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5714283469388075,0.0,1.0,1.0,1.0,1.0
2.0,141.0,10.0683,0.0,1.0,1.0,1.0,0.999992,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.249999687500078,1.0,1.0,1.0,1.0,1.0
2.0,142.0,53.0548,0.0,1.0,1.0,1.0,0.9999885,0,BLACKLISTED,1.0,BLOCKED,2.0,2.0,0.99999950000025,0.0,1.0,1.0,1.0,1.0
2.0,143.0,45.8129,0.0,1.0,1.0,1.0,0.9999881,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999998500000151,1.0,1.0,1.0,1.0,1.0
2.0,144.0,71.498,0.0,1.0,1.0,1.0,0.99998903,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.199999880000012,0.0,1.0,1.0,1.0,1.0
2.0,145.0,37.924,0.0,1.0,1.0,1.0,0.99999374,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2666665822222278,1.0,1.0,1.0,1.0,1.0
2.0,146.0,81.379,0.0,1.0,1.0,1.0,0.9999946,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1666666018518554,0.0,1.0,1.0,1.0,1.0
2.0,147.0,58.324,0.0,1.0,1.0,1.0,0.9999922,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.399999720000056,1.0,1.0,1.0,1.0,1.0
2.0,148.0,11.2749,0.0,1.0,1.0,1.0,0.9999909,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.7499995625001092,0.0,1.0,1.0,1.0,1.0
2.0,149.0,60.0331,0.0,1.0,1.0,1.0,0.9999864,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.249999895833342,1.0,1.0,1.0,1.0,1.0
2.0,150.0,89.6396,0.0,1.0,1.0,1.0,0.99999315,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5384614201183524,0.0,1.0,1.0,1.0,1.0
2.0,151.0,53.5326,0.0,1.0,1.0,1.0,0.99998736,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.7499995625001092,1.0,1.0,1.0,1.0,1.0
2.0,152.0,42.7943,0.0,1.0,1.0,1.0,0.9999885,0,BLACKLISTED,1.0,BLOCKED,2.0,6.0,0.9999998333333612,0.0,1.0,1.0,1.0,1.0
2.0,153.0,32.447,0.0,1.0,1.0,1.0,0.9999684,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5555553827160686,1.0,1.0,1.0,1.0,1.0
2.0,154.0,5.29248,0.0,1.0,1.0,1.0,0.99997115,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,0.0,1.0,1.0,1.0,1.0
2.0,155.0,72.2095,0.0,1.0,1.0,1.0,0.9999874,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4545453223140616,1.0,1.0,1.0,1.0,1.0
2.0,156.0,25.2435,0.0,1.0,1.0,1.0,0.9999831,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999996250000938,0.0,1.0,1.0,1.0,1.0
2.0,157.0,30.4796,0.0,1.0,1.0,1.0,0.99998945,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999998500000151,1.0,1.0,0.0,1.0,1.0
2.0,158.0,11.5651,0.0,1.0,1.0,1.0,0.9999906,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4545453223140616,0.0,1.0,1.0,1.0,1.0
2.0,159.0,42.5883,0.0,1.0,1.0,1.0,0.99999005,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2857141938775576,1.0,1.0,1.0,1.0,1.0
2.0,160.0,10.3057,0.0,1.0,1.0,1.0,0.99999195,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.399999720000056,0.0,1.0,1.0,1.0,1.0
2.0,161.0,43.3814,0.0,1.0,1.0,1.0,0.99999326,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333332444444503,1.0,1.0,1.0,1.0,1.0
2.0,162.0,60.5982,0.0,1.0,1.0,1.0,0.99999475,0,BLACKLISTED,1.0,BLOCKED,2.0,7.0,0.9999998571428776,0.0,1.0,1.0,1.0,1.0
2.0,163.0,69.0885,0.0,1.0,1.0,1.0,0.9999912,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333331851852015,1.0,1.0,1.0,1.0,1.0
2.0,164.0,40.7505,0.0,1.0,1.0,1.0,0.9999903,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3749998281250215,0.0,1.0,1.0,1.0,1.0
2.0,165.0,66.7491,0.0,1.0,1.0,1.0,0.9999914,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.8333330277778288,1.0,1.0,1.0,1.0,1.0
2.0,166.0,17.1728,0.0,1.0,1.0,1.0,0.9999759,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999996250000938,0.0,1.0,1.0,1.0,1.0
2.0,167.0,63.7478,0.0,1.0,1.0,1.0,0.99998176,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.428571224489825,1.0,1.0,1.0,1.0,0.0
2.0,168.0,37.6774,0.0,1.0,1.0,1.0,0.99997747,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,0.0,1.0,1.0,1.0,1.0
2.0,169.0,0.5,0.0,1.0,1.0,1.0,0.9999803,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2222220864197684,1.0,1.0,1.0,1.0,1.0
2.0,170.0,51.805,0.0,1.0,1.0,1.0,0.9999805,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1249998593750177,0.0,1.0,1.0,1.0,1.0
2.0,171.0,17.8694,0.0,1.0,1.0,1.0,0.9999656,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999997500000417,1.0,1.0,1.0,1.0,1.0
2.0,172.0,46.7019,0.0,1.0,1.0,1.0,0.9999676,0,BLACKLISTED,1.0,BLOCKED,2.0,8.0,0.9999998750000156,0.0,1.0,1.0,1.0,1.0
2.0,173.0,87.1379,0.0,1.0,1.0,1.0,0.99992067,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333331851852015,1.0,1.0,1.0,1.0,1.0
2.0,174.0,6.83156,0.0,1.0,1.0,1.0,0.9999724,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4545453223140616,0.0,1.0,1.0,1.0,1.0
2.0,175.0,16.0027,0.0,1.0,1.0,1.0,0.99997836,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.399999720000056,1.0,1.0,1.0,1.0,1.0
2.0,176.0,33.8557,0.0,1.0,1.0,1.0,0.99998075,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999998125000236,0.0,1.0,1.0,1.0,1.0
2.0,177.0,58.8706,0.0,1.0,1.0,1.0,0.9999792,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2666665822222278,1.0,1.0,1.0,1.0,1.0
2.0,178.0,0.5,0.0,1.0,1.0,1.0,0.99998057,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999996250000938,0.0,1.0,1.0,1.0,0.0
2.0,179.0,56.5698,0.0,1.0,1.0,1.0,0.999987,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.416666548611121,1.0,1.0,1.0,1.0,1.0
2.0,180.0,32.7553,0.0,1.0,1.0,1.0,0.99999136,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,0.0,1.0,1.0,1.0,1.0
2.0,181.0,3.12717,0.0,1.0,1.0,1.0,0.9999887,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.666666111111296,1.0,1.0,1.0,1.0,1.0
2.0,182.0,45.9003,0.0,1.0,1.0,1.0,0.99999076,0,BLACKLISTED,1.0,BLOCKED,2.0,3.0,0.9999996666667778,0.0,1.0,1.0,1.0,1.0
2.0,183.0,24.9034,0.0,1.0,1.0,1.0,0.9999909,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.166666569444453,1.0,1.0,1.0,1.0,1.0
2.0,184.0,66.4796,0.0,1.0,1.0,1.0,0.9999887,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999998750000103,0.0,1.0,1.0,1.0,1.0
2.0,185.0,22.1562,0.0,1.0,1.0,1.0,0.9999946,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6363634876033195,1.0,1.0,1.0,1.0,1.0
2.0,186.0,4.53264,0.0,1.0,1.0,1.0,0.9999948,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.299999870000013,0.0,1.0,1.0,1.0,1.0
2.0,187.0,39.7759,0.0,1.0,1.0,1.0,0.9999924,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,1.0,1.0,1.0,1.0,1.0
2.0,188.0,63.1382,0.0,1.0,1.0,1.0,0.99999404,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6923075621301875,0.0,1.0,1.0,1.0,1.0
2.0,189.0,0.5,0.0,1.0,1.0,1.0,0.9999884,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.7499995625001092,1.0,1.0,1.0,1.0,1.0
2.0,190.0,65.159,0.0,1.0,1.0,1.0,0.9999944,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.312499917968755,0.0,1.0,1.0,1.0,1.0
2.0,191.0,53.6612,0.0,1.0,1.0,1.0,0.9999939,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.384615278106517,1.0,1.0,1.0,1.0,1.0
2.0,192.0,55.4553,0.0,1.0,1.0,1.0,0.9999951,0,BLACKLISTED,1.0,BLOCKED,2.0,3.0,0.9999996666667778,0.0,1.0,1.0,1.0,1.0
2.0,193.0,19.4956,0.0,1.0,1.0,1.0,0.9999933,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6249997968750256,1.0,1.0,1.0,1.0,1.0
2.0,194.0,43.9065,0.0,1.0,1.0,1.0,0.99999446,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.230769136094682,0.0,1.0,1.0,1.0,1.0
2.0,195.0,36.4359,0.0,1.0,1.0,1.0,0.99999475,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6249997968750256,1.0,1.0,1.0,1.0,1.0
2.0,196.0,22.9082,0.0,1.0,1.0,1.0,0.9999934,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.9999993333335555,0.0,1.0,1.0,1.0,1.0
2.0,197.0,14.6621,0.0,1.0,1.0,1.0,0.9999943,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.299999870000013,1.0,1.0,1.0,1.0,1.0
2.0,198.0,0.5,0.0,1.0,1.0,1.0,0.99999124,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,0.0,1.0,1.0,1.0,1.0
2.0,199.0,55.9412,0.0,1.0,1.0,1.0,0.9999934,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2499998437500195,1.0,1.0,1.0,1.0,1.0
2.0,200.0,51.1062,0.0,1.0,1.0,1.0,0.9999895,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.7499995625001092,0.0,1.0,1.0,0.0,1.0
3.0,3.0,22.2914,89.4963,1.0,1.0,0.0,0.0,0,UNREGISTERED_NODE,0.95,BLOCKED,2.0,9.0,0.9999998888889012,1.0,1.0,1.0,1.0,1.0
3.0,4.0,67.0955,87.1671,1.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5833332013889,1.0,1.0,1.0,1.0,1.0
3.0,5.0,62.3598,82.5698,1.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.166666569444453,1.0,1.0,0.0,1.0,1.0
3.0,6.0,57.3948,78.7583,1.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.272727157024804,0.0,1.0,1.0,1.0,1.0
3.0,7.0,31.1413,76.9294,1.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3749998281250215,1.0,1.0,1.0,1.0,1.0
3.0,8.0,5.55328,73.6654,1.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.428571224489825,1.0,1.0,1.0,1.0,1.0
3.0,9.0,53.3265,70.0404,1.0,1.0,0.0,0.0,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333331851852015,0.0,1.0,1.0,1.0,1.0
3.0,10.0,5.28576,68.2181,1.0,1.0,1.0,0.9999892,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.166666569444453,1.0,1.0,1.0,1.0,1.0
3.0,11.0,64.5031,64.6814,1.0,1.0,1.0,0.99999076,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2222220864197684,1.0,1.0,0.0,1.0,1.0
3.0,12.0,43.8083,61.6518,1.0,1.0,1.0,0.9999926,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2857141020408425,1.0,1.0,1.0,1.0,1.0
3.0,13.0,0.5,58.8043,1.0,1.0,1.0,0.9999839,0,BLACKLISTED,1.0,BLOCKED,1.0,2.0,0.99999950000025,1.0,1.0,1.0,1.0,1.0
3.0,14.0,17.1946,55.5482,1.0,1.0,1.0,0.99993294,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.9999993333335555,1.0,1.0,1.0,1.0,1.0
3.0,15.0,39.8875,52.2573,1.0,1.0,1.0,0.99980134,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.71428546938779,1.0,1.0,1.0,1.0,1.0
3.0,16.0,68.6337,50.2182,1.0,1.0,1.0,0.9998608,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.666666388888935,1.0,1.0,1.0,1.0,1.0
3.0,17.0,20.7449,47.4107,1.0,1.0,1.0,0.9996976,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,1.0,1.0,1.0,1.0,1.0
3.0,18.0,40.5251,43.9904,1.0,1.0,1.0,0.99982625,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6666664814815022,1.0,1.0,1.0,1.0,1.0
3.0,19.0,64.0454,41.1326,1.0,1.0,1.0,0.99990183,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6249997968750256,1.0,1.0,1.0,1.0,1.0
3.0,20.0,2.55078,38.3042,1.0,1.0,1.0,0.9994381,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.333332888889037,1.0,1.0,0.0,1.0,1.0
3.0,21.0,46.0557,36.2068,1.0,1.0,1.0,0.9999036,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.166666569444453,1.0,1.0,1.0,1.0,1.0
3.0,22.0,27.178,33.8658,1.0,1.0,1.0,0.9999657,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.299999870000013,1.0,1.0,1.0,1.0,1.0
3.0,23.0,10.2806,29.2624,1.0,1.0,1.0,0.9999784,0,BLACKLISTED,1.0,BLOCKED,0.0,5.0,0.99999980000004,1.0,1.0,1.0,1.0,1.0
3.0,24.0,47.0867,26.7563,1.0,1.0,1.0,0.9999369,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999996250000938,1.0,1.0,0.0,1.0,1.0
3.0,25.0,24.0609,25.3336,1.0,1.0,1.0,0.9999358,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.199999880000012,1.0,1.0,1.0,1.0,1.0
3.0,26.0,48.7754,23.0507,1.0,1.0,1.0,0.9999808,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3571427602040886,1.0,1.0,1.0,1.0,1.0
3.0,27.0,14.5788,21.6102,1.0,1.0,1.0,0.9999827,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.272727157024804,1.0,1.0,1.0,1.0,1.0
3.0,28.0,12.9812,19.2507,1.0,1.0,1.0,0.9999835,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2857141020408425,1.0,1.0,1.0,1.0,1.0
3.0,29.0,37.2612,14.6732,1.0,1.0,1.0,0.9999865,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4615383491124347,1.0,1.0,1.0,1.0,1.0
3.0,30.0,22.3193,12.0916,1.0,1.0,1.0,0.99999154,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999998125000236,1.0,1.0,1.0,1.0,1.0
3.0,31.0,17.4383,7.96247,1.0,1.0,1.0,0.9999841,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.333332888889037,1.0,1.0,1.0,1.0,1.0
3.0,32.0,38.3483,5.26808,1.0,1.0,1.0,0.99998736,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.249999895833342,1.0,1.0,1.0,1.0,1.0
3.0,33.0,79.1876,1.88214,1.0,1.0,1.0,0.9999877,0,BLACKLISTED,1.0,BLOCKED,2.0,8.0,0.9999998750000156,1.0,1.0,1.0,1.0,1.0
3.0,34.0,66.0248,0.0,1.0,1.0,1.0,0.9999857,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.384615278106517,1.0,1.0,1.0,1.0,1.0
3.0,35.0,24.9328,0.0,1.0,1.0,1.0,0.9999905,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5999998400000162,1.0,1.0,1.0,1.0,1.0
3.0,36.0,34.6698,0.0,1.0,1.0,1.0,0.99999064,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.799999640000072,1.0,1.0,1.0,1.0,1.0
3.0,37.0,76.8883,0.0,1.0,1.0,1.0,0.9999917,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2666665822222278,1.0,1.0,0.0,1.0,1.0
3.0,38.0,43.0823,0.0,1.0,1.0,1.0,0.99999034,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333332444444503,1.0,1.0,1.0,1.0,1.0
3.0,39.0,52.9548,0.0,1.0,1.0,1.0,0.9999921,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.7499997812500274,1.0,1.0,1.0,1.0,1.0
3.0,40.0,54.6362,0.0,1.0,1.0,1.0,0.99999136,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.71428546938779,1.0,1.0,1.0,1.0,1.0
3.0,41.0,48.7821,0.0,1.0,1.0,1.0,0.99999475,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4615383491124347,1.0,1.0,1.0,1.0,1.0
3.0,42.0,45.4932,0.0,1.0,1.0,1.0,0.9999938,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.666666388888935,1.0,1.0,1.0,1.0,1.0
3.0,43.0,47.3183,0.0,1.0,1.0,1.0,0.9999962,0,BLACKLISTED,1.0,BLOCKED,1.0,10.0,0.99999990000001,1.0,1.0,1.0,1.0,1.0
3.0,44.0,8.74567,0.0,1.0,1.0,1.0,0.9999919,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1666664722222546,1.0,1.0,1.0,1.0,1.0
3.0,45.0,66.5276,0.0,1.0,1.0,1.0,0.999987,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6249997968750256,1.0,1.0,1.0,1.0,1.0
3.0,46.0,2.70914,0.0,1.0,1.0,1.0,0.9999816,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.9999990000005,1.0,1.0,1.0,1.0,1.0
3.0,47.0,90.3086,0.0,1.0,1.0,1.0,0.9999871,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4545453223140616,1.0,1.0,1.0,1.0,1.0
3.0,48.0,45.1894,0.0,1.0,1.0,1.0,0.9999879,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1818180743801752,1.0,1.0,1.0,1.0,1.0
3.0,49.0,44.6581,0.0,1.0,1.0,1.0,0.999984,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.7499995625001092,1.0,1.0,1.0,1.0,1.0
3.0,50.0,9.59119,0.0,1.0,1.0,1.0,0.9999889,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1818180743801752,1.0,1.0,1.0,1.0,1.0
3.0,51.0,3.953,0.0,1.0,1.0,1.0,0.99997395,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.499999250000375,1.0,1.0,1.0,1.0,1.0
3.0,52.0,48.4721,0.0,1.0,1.0,1.0,0.9999651,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6666664814815022,1.0,1.0,1.0,1.0,1.0
3.0,53.0,10.7481,0.0,1.0,1.0,1.0,0.99998003,0,BLACKLISTED,1.0,BLOCKED,2.0,6.0,0.9999998333333612,1.0,1.0,1.0,1.0,1.0
3.0,54.0,78.4036,0.0,1.0,1.0,1.0,0.99998134,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6999998300000172,1.0,1.0,1.0,1.0,1.0
3.0,55.0,48.5808,0.0,1.0,1.0,1.0,0.99998695,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5384614201183524,1.0,1.0,1.0,1.0,1.0
3.0,56.0,48.4209,0.0,1.0,1.0,1.0,0.9999905,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.399999720000056,1.0,1.0,1.0,1.0,1.0
3.0,57.0,30.3174,0.0,1.0,1.0,1.0,0.9999925,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.1538460650887643,1.0,1.0,1.0,1.0,1.0
3.0,58.0,98.7572,0.0,1.0,1.0,1.0,0.99998635,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.299999870000013,1.0,1.0,1.0,1.0,1.0
3.0,59.0,30.0719,0.0,1.0,1.0,1.0,0.9999878,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.299999870000013,1.0,1.0,1.0,1.0,1.0
3.0,60.0,0.5,0.0,1.0,1.0,1.0,0.9999871,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999997500000417,1.0,1.0,1.0,1.0,1.0
3.0,61.0,69.365,0.0,1.0,1.0,1.0,0.9999946,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4444442839506353,1.0,1.0,1.0,1.0,1.0
3.0,62.0,44.9641,0.0,1.0,1.0,1.0,0.999988,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2222220864197684,1.0,1.0,1.0,1.0,1.0
3.0,63.0,67.4454,0.0,1.0,1.0,1.0,0.9999935,0,BLACKLISTED,1.0,BLOCKED,0.0,10.0,0.99999990000001,1.0,1.0,1.0,1.0,1.0
3.0,64.0,67.2047,0.0,1.0,1.0,1.0,0.99999374,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.249999895833342,1.0,1.0,1.0,0.0,1.0
3.0,65.0,47.4303,0.0,1.0,1.0,1.0,0.9999925,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.799999640000072,1.0,1.0,1.0,1.0,1.0
3.0,66.0,24.7592,0.0,1.0,1.0,1.0,0.99999404,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.166666569444453,1.0,1.0,1.0,1.0,1.0
3.0,67.0,64.7215,0.0,1.0,1.0,1.0,0.99999595,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6923075621301875,1.0,1.0,1.0,0.0,1.0
3.0,68.0,34.5951,0.0,1.0,1.0,1.0,0.9999944,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.399999720000056,1.0,1.0,1.0,1.0,1.0
3.0,69.0,42.4611,0.0,1.0,1.0,1.0,0.999996,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2666665822222278,1.0,1.0,1.0,1.0,1.0
3.0,70.0,60.5189,0.0,1.0,1.0,1.0,0.99999523,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5714283469388075,1.0,1.0,1.0,1.0,1.0
3.0,71.0,58.8012,0.0,1.0,1.0,1.0,0.9999968,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.6999998300000172,1.0,1.0,1.0,0.0,1.0
3.0,72.0,26.3244,0.0,1.0,1.0,1.0,0.9999939,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.5555553827160686,1.0,1.0,1.0,1.0,1.0
3.0,73.0,57.2123,0.0,1.0,1.0,1.0,0.99999535,0,BLACKLISTED,1.0,BLOCKED,0.0,10.0,0.99999990000001,1.0,1.0,1.0,1.0,1.0
3.0,74.0,0.5,0.0,1.0,1.0,1.0,0.99999326,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.599999680000064,1.0,1.0,1.0,1.0,1.0
3.0,75.0,58.073,0.0,1.0,1.0,1.0,0.999994,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2499999218750049,1.0,1.0,1.0,1.0,1.0
3.0,76.0,20.4388,0.0,1.0,1.0,1.0,0.9999947,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.399999860000014,1.0,1.0,1.0,1.0,1.0
3.0,77.0,42.0697,0.0,1.0,1.0,1.0,0.99999493,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999998125000236,1.0,1.0,1.0,1.0,1.0
3.0,78.0,27.9986,0.0,1.0,1.0,1.0,0.99999285,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.4999996250000938,1.0,1.0,1.0,1.0,1.0
3.0,79.0,77.768,0.0,1.0,1.0,1.0,0.9999934,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.2499999218750049,1.0,1.0,1.0,1.0,1.0
3.0,80.0,62.3913,0.0,1.0,1.0,1.0,0.99998933,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.3333331111111482,1.0,1.0,1.0,1.0,1.0
3.0,81.0,0.5,0.0,1.0,1.0,1.0,0.9999849,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.333332888889037,1.0,1.0,1.0,1.0,1.0
3.0,82.0,50.1221,0.0,1.0,1.0,1.0,0.9999587,0,BLACKLISTED,1.0,BLOCKED,0.0,0.0,1.799999640000072,1.0,1.0,1.0,1.0,1.0
